SalesOrderNumber,OrderDate,ProductKey,CustomerKey,SalesTerritoryKey,OrderQuantity,UnitPrice,ProductCost,SalesAmount,TaxAmt,Freight
SO52109,06/08/2018,363,11416,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52112,06/08/2018,237,11496,10,1,49.99,38.4923,49.99,3.9992,1.2498
SO52112,06/08/2018,225,11496,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO52112,06/08/2018,214,11496,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO52112,06/08/2018,478,11496,10,1,9.99,3.7363,9.99,0.7992,0.2498
SO52112,06/08/2018,359,11496,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52111,06/08/2018,222,11547,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO52111,06/08/2018,363,11547,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52122,06/08/2018,488,11700,4,1,53.99,41.5723,53.99,4.3192,1.3498
SO52122,06/08/2018,225,11700,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO52125,06/08/2018,465,11738,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO52125,06/08/2018,535,11738,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO52144,06/08/2018,528,11868,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52144,06/08/2018,485,11868,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO52144,06/08/2018,537,11868,6,1,35,13.09,35,2.8,0.875
SO52146,06/08/2018,485,12089,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO52146,06/08/2018,363,12089,6,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52123,06/08/2018,483,12176,1,1,120,44.88,120,9.6,3
SO52145,06/08/2018,537,12708,4,1,35,13.09,35,2.8,0.875
SO52145,06/08/2018,528,12708,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52145,06/08/2018,214,12708,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52110,06/08/2018,353,12742,8,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52110,06/08/2018,537,12742,8,1,35,13.09,35,2.8,0.875
SO52110,06/08/2018,528,12742,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO52110,06/08/2018,214,12742,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO52119,06/08/2018,529,13138,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO52136,06/08/2018,465,13510,7,1,24.49,9.1593,24.49,1.9592,0.6123
SO52136,06/08/2018,476,13510,7,1,69.99,26.1763,69.99,5.5992,1.7498
SO52143,06/08/2018,530,13663,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO52143,06/08/2018,480,13663,8,1,2.29,0.8565,2.29,0.1832,0.0573
SO52143,06/08/2018,484,13663,8,1,7.95,2.9733,7.95,0.636,0.1988
SO52114,06/08/2018,539,15592,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO52135,06/08/2018,485,15820,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO52135,06/08/2018,237,15820,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO52134,06/08/2018,222,16511,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO52134,06/08/2018,528,16511,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO52133,06/08/2018,477,16953,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52133,06/08/2018,481,16953,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO52129,06/08/2018,535,17027,6,1,24.99,9.3463,24.99,1.9992,0.6248
SO52129,06/08/2018,485,17027,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO52129,06/08/2018,528,17027,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52107,06/08/2018,214,18272,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52107,06/08/2018,378,18272,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52132,06/08/2018,225,18664,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO52132,06/08/2018,477,18664,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52131,06/08/2018,475,18775,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO52142,06/08/2018,538,19346,10,1,21.49,8.0373,21.49,1.7192,0.5373
SO52137,06/08/2018,477,21120,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO52137,06/08/2018,222,21120,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO52137,06/08/2018,225,21120,8,1,8.99,6.9223,8.99,0.7192,0.2248
SO52139,06/08/2018,480,21840,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO52139,06/08/2018,529,21840,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO52139,06/08/2018,539,21840,10,1,24.99,9.3463,24.99,1.9992,0.6248
SO52115,06/08/2018,528,21883,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52115,06/08/2018,480,21883,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO52115,06/08/2018,537,21883,9,1,35,13.09,35,2.8,0.875
SO52117,06/08/2018,476,22028,9,1,69.99,26.1763,69.99,5.5992,1.7498
SO52150,06/08/2018,606,22276,4,1,539.99,343.6496,539.99,43.1992,13.4998
SO52150,06/08/2018,217,22276,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52150,06/08/2018,463,22276,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO52130,06/08/2018,478,22338,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO52130,06/08/2018,477,22338,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52130,06/08/2018,489,22338,4,1,53.99,41.5723,53.99,4.3192,1.3498
SO52120,06/08/2018,489,22693,7,1,53.99,41.5723,53.99,4.3192,1.3498
SO52120,06/08/2018,582,22693,7,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO52148,06/08/2018,222,22950,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52148,06/08/2018,583,22950,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO52152,06/08/2018,225,23224,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO52152,06/08/2018,490,23224,10,1,53.99,41.5723,53.99,4.3192,1.3498
SO52152,06/08/2018,382,23224,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO52121,06/08/2018,225,24093,10,1,8.99,6.9223,8.99,0.7192,0.2248
SO52121,06/08/2018,479,24093,10,1,8.99,3.3623,8.99,0.7192,0.2248
SO52121,06/08/2018,477,24093,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO52121,06/08/2018,380,24093,10,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52118,06/08/2018,480,25923,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO52118,06/08/2018,529,25923,9,1,3.99,1.4923,3.99,0.3192,0.0998
SO52128,06/08/2018,535,26195,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO52128,06/08/2018,480,26195,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO52126,06/08/2018,535,26489,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO52140,06/08/2018,529,26852,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO52140,06/08/2018,538,26852,8,1,21.49,8.0373,21.49,1.7192,0.5373
SO52140,06/08/2018,214,26852,8,1,34.99,13.0863,34.99,2.7992,0.8748
SO52140,06/08/2018,491,26852,8,1,53.99,41.5723,53.99,4.3192,1.3498
SO52141,06/08/2018,538,26989,8,1,21.49,8.0373,21.49,1.7192,0.5373
SO52141,06/08/2018,529,26989,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO52124,06/08/2018,530,27040,2,1,4.99,1.8663,4.99,0.3992,0.1248
SO52124,06/08/2018,480,27040,2,1,2.29,0.8565,2.29,0.1832,0.0573
SO52138,06/08/2018,529,27331,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO52151,06/08/2018,388,27800,10,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO52116,06/08/2018,214,27968,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52116,06/08/2018,530,27968,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52149,06/08/2018,214,28720,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52149,06/08/2018,563,28720,9,1,2384.07,1481.9379,2384.07,190.7256,59.6018
SO52207,07/08/2018,477,11056,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52207,07/08/2018,478,11056,9,1,9.99,3.7363,9.99,0.7992,0.2498
SO52207,07/08/2018,489,11056,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO52207,07/08/2018,463,11056,9,1,24.49,9.1593,24.49,1.9592,0.6123
SO52207,07/08/2018,353,11056,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52164,07/08/2018,480,11119,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO52164,07/08/2018,484,11119,9,1,7.95,2.9733,7.95,0.636,0.1988
SO52164,07/08/2018,535,11119,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO52162,07/08/2018,363,11380,8,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52162,07/08/2018,478,11380,8,1,9.99,3.7363,9.99,0.7992,0.2498
SO52162,07/08/2018,477,11380,8,1,4.99,1.8663,4.99,0.3992,0.1248
SO52162,07/08/2018,484,11380,8,1,7.95,2.9733,7.95,0.636,0.1988
SO52162,07/08/2018,483,11380,8,1,120,44.88,120,9.6,3
SO52161,07/08/2018,485,11381,10,1,21.98,8.2205,21.98,1.7584,0.5495
SO52161,07/08/2018,355,11381,10,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52160,07/08/2018,528,11422,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO52160,07/08/2018,537,11422,10,1,35,13.09,35,2.8,0.875
SO52160,07/08/2018,363,11422,10,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52202,07/08/2018,485,11526,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO52202,07/08/2018,217,11526,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO52202,07/08/2018,357,11526,6,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52169,07/08/2018,489,11632,6,1,53.99,41.5723,53.99,4.3192,1.3498
SO52163,07/08/2018,214,11978,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52159,07/08/2018,477,11996,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52159,07/08/2018,479,11996,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO52159,07/08/2018,487,11996,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO52159,07/08/2018,484,11996,9,1,7.95,2.9733,7.95,0.636,0.1988
SO52159,07/08/2018,578,11996,9,1,1214.85,755.1508,1214.85,97.188,30.3713
SO52203,07/08/2018,361,12058,4,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52203,07/08/2018,487,12058,4,1,54.99,20.5663,54.99,4.3992,1.3748
SO52203,07/08/2018,484,12058,4,1,7.95,2.9733,7.95,0.636,0.1988
SO52198,07/08/2018,214,12502,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO52198,07/08/2018,529,12502,10,1,3.99,1.4923,3.99,0.3192,0.0998
SO52198,07/08/2018,538,12502,10,1,21.49,8.0373,21.49,1.7192,0.5373
SO52170,07/08/2018,541,12795,6,1,28.99,10.8423,28.99,2.3192,0.7248
SO52200,07/08/2018,480,12984,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO52200,07/08/2018,537,12984,6,1,35,13.09,35,2.8,0.875
SO52153,07/08/2018,372,13521,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52181,07/08/2018,477,13732,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52168,07/08/2018,589,13790,8,1,769.49,419.7784,769.49,61.5592,19.2373
SO52168,07/08/2018,237,13790,8,1,49.99,38.4923,49.99,3.9992,1.2498
SO52190,07/08/2018,528,14761,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52190,07/08/2018,217,14761,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52171,07/08/2018,530,15172,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52171,07/08/2018,541,15172,6,1,28.99,10.8423,28.99,2.3192,0.7248
SO52171,07/08/2018,480,15172,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO52189,07/08/2018,214,15257,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO52189,07/08/2018,528,15257,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52193,07/08/2018,485,15278,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO52193,07/08/2018,214,15278,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52188,07/08/2018,217,15430,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO52188,07/08/2018,528,15430,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52195,07/08/2018,485,15821,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO52195,07/08/2018,481,15821,4,1,8.99,3.3623,8.99,0.7192,0.2248
SO52194,07/08/2018,481,16209,7,1,8.99,3.3623,8.99,0.7192,0.2248
SO52194,07/08/2018,485,16209,7,1,21.98,8.2205,21.98,1.7584,0.5495
SO52165,07/08/2018,536,16617,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO52165,07/08/2018,214,16617,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52165,07/08/2018,528,16617,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52156,07/08/2018,477,16703,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52156,07/08/2018,479,16703,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO52156,07/08/2018,487,16703,9,1,54.99,20.5663,54.99,4.3992,1.3748
SO52156,07/08/2018,374,16703,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52186,07/08/2018,477,16814,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52186,07/08/2018,214,16814,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52178,07/08/2018,477,16870,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52178,07/08/2018,478,16870,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO52178,07/08/2018,467,16870,6,1,24.49,9.1593,24.49,1.9592,0.6123
SO52183,07/08/2018,477,17506,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52183,07/08/2018,484,17506,4,1,7.95,2.9733,7.95,0.636,0.1988
SO52206,07/08/2018,477,17514,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52206,07/08/2018,478,17514,9,1,9.99,3.7363,9.99,0.7992,0.2498
SO52206,07/08/2018,225,17514,9,1,8.99,6.9223,8.99,0.7192,0.2248
SO52206,07/08/2018,600,17514,9,1,539.99,294.5797,539.99,43.1992,13.4998
SO52204,07/08/2018,231,17647,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO52204,07/08/2018,586,17647,7,1,742.35,461.4448,742.35,59.388,18.5588
SO52196,07/08/2018,539,17993,8,1,24.99,9.3463,24.99,1.9992,0.6248
SO52196,07/08/2018,488,17993,8,1,53.99,41.5723,53.99,4.3192,1.3498
SO52187,07/08/2018,477,18110,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52187,07/08/2018,484,18110,4,1,7.95,2.9733,7.95,0.636,0.1988
SO52154,07/08/2018,477,18251,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52154,07/08/2018,479,18251,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO52154,07/08/2018,374,18251,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52155,07/08/2018,372,18254,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52210,07/08/2018,477,18308,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52210,07/08/2018,479,18308,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO52210,07/08/2018,480,18308,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO52210,07/08/2018,376,18308,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52176,07/08/2018,536,18677,6,1,29.99,11.2163,29.99,2.3992,0.7498
SO52205,07/08/2018,477,18700,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52205,07/08/2018,479,18700,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO52205,07/08/2018,217,18700,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52205,07/08/2018,583,18700,9,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO52201,07/08/2018,596,18962,4,1,539.99,294.5797,539.99,43.1992,13.4998
SO52201,07/08/2018,535,18962,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO52201,07/08/2018,480,18962,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO52182,07/08/2018,237,19168,1,1,49.99,38.4923,49.99,3.9992,1.2498
SO52182,07/08/2018,476,19168,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO52167,07/08/2018,217,19499,10,1,34.99,13.0863,34.99,2.7992,0.8748
SO52167,07/08/2018,477,19499,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO52167,07/08/2018,479,19499,10,1,8.99,3.3623,8.99,0.7192,0.2248
SO52167,07/08/2018,372,19499,10,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52180,07/08/2018,474,19727,1,1,69.99,26.1763,69.99,5.5992,1.7498
SO52192,07/08/2018,214,21339,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO52192,07/08/2018,528,21339,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52208,07/08/2018,480,21603,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO52208,07/08/2018,529,21603,1,1,3.99,1.4923,3.99,0.3192,0.0998
SO52208,07/08/2018,538,21603,1,1,21.49,8.0373,21.49,1.7192,0.5373
SO52208,07/08/2018,606,21603,1,1,539.99,343.6496,539.99,43.1992,13.4998
SO52191,07/08/2018,528,23070,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52179,07/08/2018,217,23249,1,1,34.99,13.0863,34.99,2.7992,0.8748
SO52179,07/08/2018,477,23249,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52179,07/08/2018,478,23249,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO52177,07/08/2018,529,23729,4,1,3.99,1.4923,3.99,0.3192,0.0998
SO52177,07/08/2018,540,23729,4,1,32.6,12.1924,32.6,2.608,0.815
SO52177,07/08/2018,214,23729,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52174,07/08/2018,480,23785,1,1,2.29,0.8565,2.29,0.1832,0.0573
SO52174,07/08/2018,536,23785,1,1,29.99,11.2163,29.99,2.3992,0.7498
SO52174,07/08/2018,528,23785,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52157,07/08/2018,382,24609,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO52158,07/08/2018,539,24613,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO52158,07/08/2018,388,24613,9,1,1120.49,713.0798,1120.49,89.6392,28.0123
SO52158,07/08/2018,480,24613,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO52185,07/08/2018,477,24746,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52185,07/08/2018,225,24746,6,1,8.99,6.9223,8.99,0.7192,0.2248
SO52172,07/08/2018,529,24989,1,1,3.99,1.4923,3.99,0.3192,0.0998
SO52172,07/08/2018,540,24989,1,1,32.6,12.1924,32.6,2.608,0.815
SO52175,07/08/2018,528,26017,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52175,07/08/2018,535,26017,4,1,24.99,9.3463,24.99,1.9992,0.6248
SO52175,07/08/2018,217,26017,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52175,07/08/2018,467,26017,4,1,24.49,9.1593,24.49,1.9592,0.6123
SO52173,07/08/2018,535,26278,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO52173,07/08/2018,528,26278,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52199,07/08/2018,237,27323,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO52199,07/08/2018,530,27323,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO52199,07/08/2018,541,27323,7,1,28.99,10.8423,28.99,2.3192,0.7248
SO52184,07/08/2018,476,27400,6,1,69.99,26.1763,69.99,5.5992,1.7498
SO52166,07/08/2018,477,28533,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52197,07/08/2018,480,28730,10,1,2.29,0.8565,2.29,0.1832,0.0573
SO52197,07/08/2018,538,28730,10,1,21.49,8.0373,21.49,1.7192,0.5373
SO52209,07/08/2018,480,29388,7,1,2.29,0.8565,2.29,0.1832,0.0573
SO52209,07/08/2018,529,29388,7,1,3.99,1.4923,3.99,0.3192,0.0998
SO52209,07/08/2018,538,29388,7,1,21.49,8.0373,21.49,1.7192,0.5373
SO52209,07/08/2018,604,29388,7,1,539.99,343.6496,539.99,43.1992,13.4998
SO52271,08/08/2018,537,11055,9,1,35,13.09,35,2.8,0.875
SO52271,08/08/2018,528,11055,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52271,08/08/2018,217,11055,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52271,08/08/2018,353,11055,9,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52213,08/08/2018,234,11410,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO52213,08/08/2018,214,11410,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO52213,08/08/2018,537,11410,7,1,35,13.09,35,2.8,0.875
SO52213,08/08/2018,359,11410,7,1,2294.99,1251.9813,2294.99,183.5992,57.3748
SO52214,08/08/2018,214,11483,7,1,34.99,13.0863,34.99,2.7992,0.8748
SO52214,08/08/2018,357,11483,7,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52267,08/08/2018,477,11529,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52267,08/08/2018,225,11529,1,1,8.99,6.9223,8.99,0.7192,0.2248
SO52267,08/08/2018,478,11529,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO52267,08/08/2018,485,11529,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO52267,08/08/2018,353,11529,1,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52231,08/08/2018,540,11712,6,1,32.6,12.1924,32.6,2.608,0.815
SO52262,08/08/2018,537,11793,4,1,35,13.09,35,2.8,0.875
SO52262,08/08/2018,485,11793,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO52262,08/08/2018,478,11793,4,1,9.99,3.7363,9.99,0.7992,0.2498
SO52266,08/08/2018,357,11885,4,1,2319.99,1265.6195,2319.99,185.5992,57.9998
SO52266,08/08/2018,480,11885,4,1,2.29,0.8565,2.29,0.1832,0.0573
SO52270,08/08/2018,535,11947,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO52270,08/08/2018,528,11947,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52270,08/08/2018,217,11947,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52270,08/08/2018,591,11947,9,1,564.99,308.2179,564.99,45.1992,14.1248
SO52215,08/08/2018,225,12931,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO52263,08/08/2018,485,12965,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO52263,08/08/2018,217,12965,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52250,08/08/2018,485,13360,4,1,21.98,8.2205,21.98,1.7584,0.5495
SO52250,08/08/2018,222,13360,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52251,08/08/2018,487,13372,1,1,54.99,20.5663,54.99,4.3992,1.3748
SO52251,08/08/2018,485,13372,1,1,21.98,8.2205,21.98,1.7584,0.5495
SO52246,08/08/2018,237,13508,7,1,49.99,38.4923,49.99,3.9992,1.2498
SO52246,08/08/2018,225,13508,7,1,8.99,6.9223,8.99,0.7192,0.2248
SO52246,08/08/2018,475,13508,7,1,69.99,26.1763,69.99,5.5992,1.7498
SO52261,08/08/2018,528,13758,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52261,08/08/2018,480,13758,6,1,2.29,0.8565,2.29,0.1832,0.0573
SO52261,08/08/2018,537,13758,6,1,35,13.09,35,2.8,0.875
SO52220,08/08/2018,225,13998,9,1,8.99,6.9223,8.99,0.7192,0.2248
SO52220,08/08/2018,491,13998,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO52220,08/08/2018,214,13998,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52237,08/08/2018,477,14604,6,1,4.99,1.8663,4.99,0.3992,0.1248
SO52237,08/08/2018,225,14604,6,1,8.99,6.9223,8.99,0.7192,0.2248
SO52237,08/08/2018,478,14604,6,1,9.99,3.7363,9.99,0.7992,0.2498
SO52248,08/08/2018,488,14704,7,1,53.99,41.5723,53.99,4.3192,1.3498
SO52248,08/08/2018,478,14704,7,1,9.99,3.7363,9.99,0.7992,0.2498
SO52248,08/08/2018,477,14704,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO52248,08/08/2018,485,14704,7,1,21.98,8.2205,21.98,1.7584,0.5495
SO52248,08/08/2018,528,14704,7,1,4.99,1.8663,4.99,0.3992,0.1248
SO52216,08/08/2018,480,15140,9,1,2.29,0.8565,2.29,0.1832,0.0573
SO52216,08/08/2018,539,15140,9,1,24.99,9.3463,24.99,1.9992,0.6248
SO52265,08/08/2018,478,15558,1,1,9.99,3.7363,9.99,0.7992,0.2498
SO52265,08/08/2018,477,15558,1,1,4.99,1.8663,4.99,0.3992,0.1248
SO52265,08/08/2018,594,15558,1,1,564.99,308.2179,564.99,45.1992,14.1248
SO52245,08/08/2018,528,16018,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52245,08/08/2018,222,16018,4,1,34.99,13.0863,34.99,2.7992,0.8748
SO52245,08/08/2018,234,16018,4,1,49.99,38.4923,49.99,3.9992,1.2498
SO52264,08/08/2018,529,16886,1,1,3.99,1.4923,3.99,0.3192,0.0998
SO52264,08/08/2018,539,16886,1,1,24.99,9.3463,24.99,1.9992,0.6248
SO52264,08/08/2018,580,16886,1,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO52217,08/08/2018,528,17078,9,1,4.99,1.8663,4.99,0.3992,0.1248
SO52217,08/08/2018,214,17078,9,1,34.99,13.0863,34.99,2.7992,0.8748
SO52217,08/08/2018,488,17078,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO52217,08/08/2018,536,17078,9,1,29.99,11.2163,29.99,2.3992,0.7498
SO52221,08/08/2018,489,17291,9,1,53.99,41.5723,53.99,4.3192,1.3498
SO52241,08/08/2018,477,17447,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52241,08/08/2018,225,17447,4,1,8.99,6.9223,8.99,0.7192,0.2248
SO52222,08/08/2018,580,17629,8,1,1700.99,1082.51,1700.99,136.0792,42.5248
SO52222,08/08/2018,539,17629,8,1,24.99,9.3463,24.99,1.9992,0.6248
SO52222,08/08/2018,529,17629,8,1,3.99,1.4923,3.99,0.3192,0.0998
SO52259,08/08/2018,530,17701,10,1,4.99,1.8663,4.99,0.3992,0.1248
SO52259,08/08/2018,467,17701,10,1,24.49,9.1593,24.49,1.9592,0.6123
SO52242,08/08/2018,477,18102,4,1,4.99,1.8663,4.99,0.3992,0.1248
SO52212,08/08/2018,372,18275,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52211,08/08/2018,479,18482,9,1,8.99,3.3623,8.99,0.7192,0.2248
SO52211,08/08/2018,376,18482,9,1,2443.35,1554.9479,2443.35,195.468,61.0838
SO52249,08/08/2018,222,18871,6,1,34.99,13.0863,34.99,2.7992,0.8748
SO52249,08/08/2018,485,18871,6,1,21.98,8.2205,21.98,1.7584,0.5495
SO52223,08/08/2018,222,19493,10,1,34.99,13.0863,34.99,2.7992,0.8748
